year,topic,state_abbr,likes_pro,likes_anti,likes_neutral,likes,likes_total,n_posts,impressions,stance_bias,share_in_state,weighted_stance_bias,stance_bias_z,state,democrat_pct,republican_pct,dem_minus_rep
2024,Immigration,DE,573.8862194462943,4330.890488328945,307.12792104468804,5211.904628819928,5211.904628819928,3183,34868520.5026595,-0.7208505405313425,0.07103779014768505,-0.05120762942611084,0.15906604405965316,Delaware,56.49,41.79,14.700000000000005
2024,Immigration,FL,11946.717258229515,117675.06111707333,14508.047955846636,144129.8263311495,144129.8263311495,4024,545416265.155478,-0.7335632502319451,0.08090454836924768,-0.05934860346029294,0.04386198962650774,Florida,42.99,56.09,-13.1
2024,Immigration,GA,7769.4928068773925,63501.37690382947,3241.5892360218895,74512.45894672874,74512.45894672874,3934,753128974.491308,-0.747953897707181,0.0738588564689208,-0.055243019576124555,-0.08654773214875523,Georgia,48.53,50.72,-2.1899999999999977
2024,Immigration,HI,812.6397933172727,4556.624590740848,373.6361497030233,5742.900533761144,5742.900533761144,3163,25868229.556088,-0.6519327255301708,0.07144097036846594,-0.046574706526834174,0.783607302201655,Hawaii,60.59,37.48,23.110000000000007
2024,Immigration,IA,2360.52155553964,24890.14614068815,1474.63077772511,28725.2984739529,28725.2984739529,3565,94911417.5076845,-0.7843129847920498,0.0734012203531561,-0.05756953022256282,-0.4160380096987982,Iowa,42.52,55.73,-13.209999999999994
2024,Immigration,ID,1040.0398718316237,14049.737940654737,800.0069480984589,15889.78476058482,15889.78476058482,3410,53650678.0049265,-0.8187460223560822,0.07853639668854885,-0.06430136239892875,-0.7280742023947794,Idaho,30.38,66.87,-36.49000000000001
2024,Immigration,IL,6913.8230184855365,51864.23161007756,3679.872869145832,62457.92749770892,62457.92749770892,3974,294507569.4020175,-0.7196910046885704,0.0731991615440141,-0.05268077811397247,0.16957389277907786,Illinois,54.37,43.47,10.9
2024,Immigration,IN,3746.759433428882,45636.59614945226,2568.8988085630463,51952.25439144419,51952.25439144419,3823,169740017.5101755,-0.8063141283609446,0.0835789916130838,-0.06739092177179036,-0.6154149325575217,Indiana,39.62,58.58,-18.96
2024,Immigration,KS,1762.827711967607,20408.477492811006,1214.8963624253313,23386.20156720394,23386.20156720394,3610,80192374.174137,-0.7972927851178475,0.08002831888981629,-0.06380600125596088,-0.5336624704535079,Kansas,41.04,57.16,-16.119999999999997
2024,Immigration,KY,2585.057530879631,37898.89389959707,2002.5523816403434,42486.503812117044,42486.503812117044,3719,105625255.9847015,-0.8311777435225446,0.08912865697696164,-0.07408175598930587,-0.8407319060384743,Kentucky,33.94,64.47,-30.53
2024,Immigration,LA,2095.0090197010713,40939.082865538425,1709.0770536709233,44743.16893891042,44743.16893891042,3710,96725967.062774,-0.8681565201354573,0.10603042607925332,-0.09205100573344441,-1.17583788219265,Louisiana,38.21,60.22,-22.01
2024,Immigration,MA,4439.207721287383,22093.83255717387,1886.8476107154079,28419.88788917666,28419.88788917666,3623,175794774.593214,-0.6212067023181334,0.06428318176483447,-0.03993314335864998,1.0620500995280062,Massachusetts,61.22,36.02,25.2
2024,Immigration,MD,3601.419180258526,20761.528320869704,1697.017720783283,26059.965221911512,26059.965221911512,3649,178983129.627003,-0.6584854966031484,0.06927709173419651,-0.04561796015381425,0.7242253283221238,Maryland,62.62,34.08,28.54
