likes_pro,likes_anti,likes_neutral,likes_total,bias,topic,date
124249.0,409779.0,31491.0,565519.0,-0.5048990396432304,Democratic concerns,2024-08-12 00:00:00+00:00
136354.0,380138.0,23435.0,539927.0,-0.45151288970546016,Democratic concerns,2024-08-13 00:00:00+00:00
207210.0,351247.0,21208.0,579665.0,-0.248483175627302,Democratic concerns,2024-08-14 00:00:00+00:00
212531.0,312125.0,20654.0,545310.0,-0.18263739891071135,Democratic concerns,2024-08-15 00:00:00+00:00
221537.0,360928.0,25172.0,607637.0,-0.22939847310153924,Democratic concerns,2024-08-16 00:00:00+00:00
195877.0,344586.0,24072.0,564535.0,-0.26341856572223155,Democratic concerns,2024-08-17 00:00:00+00:00
207328.0,493152.0,29228.0,729708.0,-0.39169640458923294,Democratic concerns,2024-08-18 00:00:00+00:00
262720.0,603182.0,32140.0,898042.0,-0.37911589881096874,Democratic concerns,2024-08-19 00:00:00+00:00
312028.0,698951.0,41287.0,1052266.0,-0.3677045537915318,Democratic concerns,2024-08-20 00:00:00+00:00
311340.0,707870.0,40913.0,1060123.0,-0.37404150273128683,Democratic concerns,2024-08-21 00:00:00+00:00
301681.0,711406.0,47432.0,1060519.0,-0.38634385616853634,Democratic concerns,2024-08-22 00:00:00+00:00
330741.0,641249.0,41314.0,1013304.0,-0.30643123879901785,Democratic concerns,2024-08-23 00:00:00+00:00
337552.0,619619.0,45560.0,1002731.0,-0.28129877305079826,Democratic concerns,2024-08-24 00:00:00+00:00
337156.0,488838.0,43989.0,869983.0,-0.1743505332862826,Democratic concerns,2024-08-25 00:00:00+00:00
294185.0,458481.0,46249.0,798915.0,-0.20564891133599944,Democratic concerns,2024-08-26 00:00:00+00:00
226334.0,421089.0,38836.0,686259.0,-0.2837922708481783,Democratic concerns,2024-08-27 00:00:00+00:00
322709.0,427778.0,40174.0,790661.0,-0.13288754599000077,Democratic concerns,2024-08-28 00:00:00+00:00
329522.0,465213.0,35149.0,829884.0,-0.16350598396884383,Democratic concerns,2024-08-29 00:00:00+00:00
283981.0,447732.0,32692.0,764405.0,-0.21422021049051224,Democratic concerns,2024-08-30 00:00:00+00:00
272327.0,455230.0,30936.0,758493.0,-0.24113999733682448,Democratic concerns,2024-08-31 00:00:00+00:00
338566.0,437545.0,29278.0,805389.0,-0.12289589254385148,Democratic concerns,2024-09-01 00:00:00+00:00
354486.0,390985.0,38921.0,784392.0,-0.04653158114820141,Democratic concerns,2024-09-02 00:00:00+00:00
354475.0,345321.0,34744.0,734540.0,0.012462221254118224,Democratic concerns,2024-09-03 00:00:00+00:00
223291.0,381853.0,33542.0,638686.0,-0.2482628396426413,Democratic concerns,2024-09-04 00:00:00+00:00
294993.0,318949.0,33998.0,647940.0,-0.0369725591875791,Democratic concerns,2024-09-05 00:00:00+00:00
320299.0,300596.0,35082.0,655977.0,0.030036114071072612,Democratic concerns,2024-09-06 00:00:00+00:00
337357.0,302463.0,30749.0,670569.0,0.05203640490389505,Democratic concerns,2024-09-07 00:00:00+00:00
309384.0,411535.0,81957.0,802876.0,-0.12723135328494065,Democratic concerns,2024-09-08 00:00:00+00:00
341625.0,413595.0,82212.0,837432.0,-0.0859413062791964,Democratic concerns,2024-09-09 00:00:00+00:00
380790.0,493466.0,90861.0,965117.0,-0.11674853929627185,Democratic concerns,2024-09-10 00:00:00+00:00
359304.0,544022.0,90433.0,993759.0,-0.185878065003688,Democratic concerns,2024-09-11 00:00:00+00:00
288448.0,577075.0,97005.0,962528.0,-0.29986348449084077,Democratic concerns,2024-09-12 00:00:00+00:00
320099.0,623682.0,111501.0,1055282.0,-0.28767950178246193,Democratic concerns,2024-09-13 00:00:00+00:00
449158.0,643329.0,137087.0,1229574.0,-0.15791729493304185,Democratic concerns,2024-09-14 00:00:00+00:00
425919.0,562011.0,105712.0,1093642.0,-0.12443925891653759,Democratic concerns,2024-09-15 00:00:00+00:00
366397.0,544335.0,93378.0,1004110.0,-0.1772096682634373,Democratic concerns,2024-09-16 00:00:00+00:00
329377.0,464013.0,86704.0,880094.0,-0.1529791135946842,Democratic concerns,2024-09-17 00:00:00+00:00
322313.0,371847.0,87442.0,781602.0,-0.06337496577542023,Democratic concerns,2024-09-18 00:00:00+00:00
315209.0,354981.0,89318.0,759508.0,-0.05236547870463511,Democratic concerns,2024-09-19 00:00:00+00:00
266086.0,310890.0,77878.0,654854.0,-0.06841830392728761,Democratic concerns,2024-09-20 00:00:00+00:00
127140.0,292270.0,54563.0,473973.0,-0.34839537273220206,Democratic concerns,2024-09-21 00:00:00+00:00
101893.0,250294.0,40402.0,392589.0,-0.37800600628137826,Democratic concerns,2024-09-22 00:00:00+00:00
163679.0,222872.0,38432.0,424983.0,-0.13928321838755903,Democratic concerns,2024-09-23 00:00:00+00:00
211016.0,203333.0,37546.0,451895.0,0.01700173712920037,Democratic concerns,2024-09-24 00:00:00+00:00
203895.0,187784.0,35130.0,426809.0,0.0377475638986057,Democratic concerns,2024-09-25 00:00:00+00:00
209306.0,192001.0,25770.0,427077.0,0.0405196252666381,Democratic concerns,2024-09-26 00:00:00+00:00
287332.0,217949.0,21534.0,526815.0,0.13170277991325227,Democratic concerns,2024-09-27 00:00:00+00:00
280404.0,205293.0,25290.0,510987.0,0.14699199783947536,Democratic concerns,2024-09-28 00:00:00+00:00
325810.0,220848.0,38129.0,584787.0,0.17948757410817956,Democratic concerns,2024-09-29 00:00:00+00:00
294065.0,237115.0,38335.0,569515.0,0.09999736617999526,Democratic concerns,2024-09-30 00:00:00+00:00
259228.0,266652.0,43041.0,568921.0,-0.013049263430247785,Democratic concerns,2024-10-01 00:00:00+00:00
306809.0,282870.0,46376.0,636055.0,0.03763668236237432,Democratic concerns,2024-10-02 00:00:00+00:00
330476.0,295399.0,65033.0,690908.0,0.05076942226750884,Democratic concerns,2024-10-03 00:00:00+00:00
379198.0,294521.0,69749.0,743468.0,0.11389461281453943,Democratic concerns,2024-10-04 00:00:00+00:00
434363.0,323542.0,83494.0,841399.0,0.13171040136724668,Democratic concerns,2024-10-05 00:00:00+00:00
419464.0,311396.0,64474.0,795334.0,0.13587750555112696,Democratic concerns,2024-10-06 00:00:00+00:00
395142.0,382810.0,81000.0,858952.0,0.014357030427777105,Democratic concerns,2024-10-07 00:00:00+00:00
406236.0,422261.0,83348.0,911845.0,-0.01757425878301685,Democratic concerns,2024-10-08 00:00:00+00:00
414065.0,401782.0,81301.0,897148.0,0.0136911635538395,Democratic concerns,2024-10-09 00:00:00+00:00
406409.0,392504.0,61258.0,860171.0,0.016165390370054326,Democratic concerns,2024-10-10 00:00:00+00:00
365602.0,388462.0,56374.0,810438.0,-0.028206969564605805,Democratic concerns,2024-10-11 00:00:00+00:00
352393.0,397174.0,45317.0,794884.0,-0.05633652205856452,Democratic concerns,2024-10-12 00:00:00+00:00
424507.0,438666.0,60825.0,923998.0,-0.015323626241615242,Democratic concerns,2024-10-13 00:00:00+00:00
516974.0,370064.0,53821.0,940859.0,0.1561445445066689,Democratic concerns,2024-10-14 00:00:00+00:00
509885.0,316177.0,86668.0,912730.0,0.2122292463269532,Democratic concerns,2024-10-15 00:00:00+00:00
533499.0,327437.0,85526.0,946462.0,0.21771819682142549,Democratic concerns,2024-10-16 00:00:00+00:00
582926.0,338618.0,85978.0,1007522.0,0.24248403508806757,Democratic concerns,2024-10-17 00:00:00+00:00
581640.0,316609.0,87016.0,985265.0,0.26899463596088363,Democratic concerns,2024-10-18 00:00:00+00:00
618169.0,324019.0,87233.0,1029421.0,0.28574315076144746,Democratic concerns,2024-10-19 00:00:00+00:00
590329.0,393102.0,77560.0,1060991.0,0.18588941847763082,Democratic concerns,2024-10-20 00:00:00+00:00
648087.0,441706.0,69220.0,1159013.0,0.1780661649179086,Democratic concerns,2024-10-21 00:00:00+00:00
896953.0,472904.0,36781.0,1406638.0,0.3014627786253464,Democratic concerns,2024-10-22 00:00:00+00:00
869311.0,498966.0,42261.0,1410538.0,0.262555847485144,Democratic concerns,2024-10-23 00:00:00+00:00
847611.0,504538.0,47476.0,1399625.0,0.2451177994105564,Democratic concerns,2024-10-24 00:00:00+00:00
837950.0,545948.0,54473.0,1438371.0,0.20300882039473822,Democratic concerns,2024-10-25 00:00:00+00:00
1065208.0,784716.0,49836.0,1899760.0,0.1476460184444351,Democratic concerns,2024-10-26 00:00:00+00:00
1030329.0,763595.0,53294.0,1847218.0,0.1443976834353065,Democratic concerns,2024-10-27 00:00:00+00:00
886736.0,739356.0,52514.0,1678606.0,0.08779904277716152,Democratic concerns,2024-10-28 00:00:00+00:00
761352.0,705918.0,51570.0,1518840.0,0.036497590266255826,Democratic concerns,2024-10-29 00:00:00+00:00
792456.0,683467.0,46387.0,1522310.0,0.07159448469759773,Democratic concerns,2024-10-30 00:00:00+00:00
735774.0,632579.0,40028.0,1408381.0,0.07327207623505287,Democratic concerns,2024-10-31 00:00:00+00:00
648422.0,568891.0,30459.0,1247772.0,0.06373840733723789,Democratic concerns,2024-11-01 00:00:00+00:00
332039.0,242450.0,25052.0,599541.0,0.14942931342476995,Democratic concerns,2024-11-02 00:00:00+00:00
271529.0,126718.0,13273.0,411520.0,0.3518929821150855,Democratic concerns,2024-11-03 00:00:00+00:00
244582.0,66208.0,9992.0,320782.0,0.5560598786714965,Democratic concerns,2024-11-04 00:00:00+00:00
86529.0,28242.0,1399.0,116170.0,0.5017388310235,Democratic concerns,2024-11-05 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-06 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-07 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-08 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-09 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-10 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-11 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-12 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-13 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-14 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-15 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-16 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-17 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-18 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-19 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-20 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-21 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-22 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-23 00:00:00+00:00
0.0,0.0,0.0,0.0,,Democratic concerns,2024-11-24 00:00:00+00:00
42744.0,45708.0,34013.0,122465.0,-0.024202833462621972,Economy,2024-08-01 00:00:00+00:00
48403.0,183656.0,44643.0,276702.0,-0.488803839509653,Economy,2024-08-02 00:00:00+00:00
74866.0,213103.0,58891.0,346860.0,-0.39853831517038574,Economy,2024-08-03 00:00:00+00:00
119043.0,228149.0,70485.0,417677.0,-0.26122099134019827,Economy,2024-08-04 00:00:00+00:00
126534.0,228236.0,56550.0,411320.0,-0.24725760964699017,Economy,2024-08-05 00:00:00+00:00
118531.0,232858.0,61037.0,412426.0,-0.27720609272936236,Economy,2024-08-06 00:00:00+00:00
115684.0,236635.0,62502.0,414821.0,-0.2915739559954776,Economy,2024-08-07 00:00:00+00:00
118104.0,239819.0,67251.0,425174.0,-0.28627103256549086,Economy,2024-08-08 00:00:00+00:00
125211.0,131065.0,71377.0,327653.0,-0.0178664623855115,Economy,2024-08-09 00:00:00+00:00
103849.0,123305.0,71428.0,298582.0,-0.06516132921609474,Economy,2024-08-10 00:00:00+00:00
87838.0,161705.0,73404.0,322947.0,-0.22872793368571315,Economy,2024-08-11 00:00:00+00:00
117232.0,291854.0,79217.0,488303.0,-0.3576099266234285,Economy,2024-08-12 00:00:00+00:00
165970.0,365655.0,98607.0,630232.0,-0.3168436385331116,Economy,2024-08-13 00:00:00+00:00
188259.0,417430.0,107374.0,713063.0,-0.32138955463963215,Economy,2024-08-14 00:00:00+00:00
178084.0,469390.0,106542.0,754016.0,-0.386339281925052,Economy,2024-08-15 00:00:00+00:00
177381.0,478307.0,102310.0,757998.0,-0.39700104749616755,Economy,2024-08-16 00:00:00+00:00
181980.0,502026.0,101714.0,785720.0,-0.4073283103395612,Economy,2024-08-17 00:00:00+00:00
168285.0,506587.0,93720.0,768592.0,-0.44015810729229554,Economy,2024-08-18 00:00:00+00:00
170593.0,430518.0,88698.0,689809.0,-0.37680720315333666,Economy,2024-08-19 00:00:00+00:00
126713.0,373524.0,69250.0,569487.0,-0.433391807012276,Economy,2024-08-20 00:00:00+00:00
111586.0,344803.0,61575.0,517964.0,-0.4502571607293171,Economy,2024-08-21 00:00:00+00:00
123964.0,299256.0,56609.0,479829.0,-0.36532181256239205,Economy,2024-08-22 00:00:00+00:00
127706.0,279149.0,64839.0,471694.0,-0.3210619596602882,Economy,2024-08-23 00:00:00+00:00
136433.0,249557.0,55586.0,441576.0,-0.25618240121745744,Economy,2024-08-24 00:00:00+00:00
128631.0,229335.0,60951.0,418917.0,-0.24039129469560797,Economy,2024-08-25 00:00:00+00:00
95818.0,204735.0,53472.0,354025.0,-0.30765341430689924,Economy,2024-08-26 00:00:00+00:00
92909.0,194634.0,46442.0,333985.0,-0.30457954698564305,Economy,2024-08-27 00:00:00+00:00
92124.0,178917.0,44555.0,315596.0,-0.2750129912926653,Economy,2024-08-28 00:00:00+00:00
103680.0,165893.0,46461.0,316034.0,-0.1968554016340014,Economy,2024-08-29 00:00:00+00:00
115347.0,204490.0,40613.0,360450.0,-0.2473103065612429,Economy,2024-08-30 00:00:00+00:00
101724.0,213500.0,52869.0,368093.0,-0.3036623896678285,Economy,2024-08-31 00:00:00+00:00
111314.0,200438.0,48775.0,360527.0,-0.24720478632668288,Economy,2024-09-01 00:00:00+00:00
130591.0,181512.0,52188.0,364291.0,-0.1397811090584176,Economy,2024-09-02 00:00:00+00:00
154338.0,191298.0,68790.0,414426.0,-0.08918359369344588,Economy,2024-09-03 00:00:00+00:00
150663.0,179600.0,72790.0,403053.0,-0.07179452826303241,Economy,2024-09-04 00:00:00+00:00
129090.0,180917.0,75107.0,385114.0,-0.1345757360158291,Economy,2024-09-05 00:00:00+00:00
106744.0,134740.0,64165.0,305649.0,-0.0915952612310199,Economy,2024-09-06 00:00:00+00:00
107443.0,123936.0,49985.0,281364.0,-0.05861801794117229,Economy,2024-09-07 00:00:00+00:00
105854.0,166338.0,69635.0,341827.0,-0.1769433075795651,Economy,2024-09-08 00:00:00+00:00
97215.0,163929.0,67789.0,328933.0,-0.20281941915222856,Economy,2024-09-09 00:00:00+00:00
100758.0,146006.0,52173.0,298937.0,-0.15136299621659413,Economy,2024-09-10 00:00:00+00:00
